18/12/2015 01:46:17;-1;Main;Load;
18/12/2015 01:56:29;-1;Main;Load;
18/12/2015 01:56:34;son5pipas;User;Login;
18/12/2015 02:01:44;-1;Main;Load;
18/12/2015 02:01:50;son5pipas;User;Login;
18/12/2015 02:02:39;-1;Main;Load;
18/12/2015 02:02:44;son5pipas;User;Login;
18/12/2015 02:04:51;-1;Main;Load;
18/12/2015 02:04:57;son5pipas;User;Login;
18/12/2015 02:05:31;-1;Main;Load;
18/12/2015 02:05:36;son5pipas;User;Login;
18/12/2015 02:06:53;-1;Main;Load;
18/12/2015 02:06:58;son5pipas;User;Login;
18/12/2015 02:08:43;-1;Main;Load;
18/12/2015 02:08:49;son5pipas;User;Login;
18/12/2015 02:10:51;-1;Main;Load;
18/12/2015 02:10:56;son5pipas;User;Login;
18/12/2015 02:11:10;-1;Main;Load;
18/12/2015 02:11:15;son5pipas;User;Login;
18/12/2015 02:13:56;-1;Main;Load;
18/12/2015 02:14:33;-1;Main;Load;
18/12/2015 02:14:42;son5pipas;User;Login;
18/12/2015 02:28:55;-1;Main;Load;
18/12/2015 02:29:00;son5pipas;User;Login;
18/12/2015 02:34:54;-1;Main;Load;
18/12/2015 02:34:59;son5pipas;User;Login;
18/12/2015 09:38:07;-1;Main;Load;
18/12/2015 09:38:57;-1;Main;Load;
18/12/2015 09:42:20;-1;Main;Load;
18/12/2015 09:50:22;-1;Main;Load;
18/12/2015 09:50:28;asdf;User;Login;
18/12/2015 09:50:31;asdf;User;Perfil;
18/12/2015 09:51:04;-1;Main;Load;
18/12/2015 09:51:10;asdf;User;Login;
18/12/2015 09:51:11;asdf;User;Perfil;
18/12/2015 09:51:56;-1;Main;Load;
18/12/2015 09:52:00;asdf;User;Login;
18/12/2015 09:52:02;asdf;User;Perfil;
18/12/2015 09:52:39;-1;Main;Load;
18/12/2015 09:52:45;son5pipas;User;Login;
18/12/2015 09:52:46;son5pipas;User;Perfil;
18/12/2015 09:52:51;son5pipas;User;Proposal;
18/12/2015 09:52:53;son5pipas;User;Campana;
18/12/2015 09:53:15;-1;Main;Load;
18/12/2015 09:53:20;asdf;User;Login;
18/12/2015 09:53:21;asdf;User;Perfil;
18/12/2015 09:53:30;asdf;User;Modifica su usuario;
18/12/2015 09:53:34;asdf;User;CerrarSesion;
18/12/2015 09:53:36;asdf;User;Login;
18/12/2015 09:53:38;asdf;User;Perfil;
18/12/2015 09:53:45;-1;Main;Load;
18/12/2015 09:53:48;asdf;User;Login;
18/12/2015 09:53:50;asdf;User;Perfil;
18/12/2015 09:53:56;asdf;User;Modifica su usuario;
18/12/2015 09:53:57;asdf;User;Perfil;
18/12/2015 09:53:58;asdf;User;Proposal;
18/12/2015 09:53:59;asdf;User;Perfil;
18/12/2015 09:55:17;-1;Main;Load;
18/12/2015 09:55:25;asdf;User;Login;
18/12/2015 09:55:26;asdf;User;Perfil;
18/12/2015 09:55:45;asdf;User;Modifica su usuario;
18/12/2015 09:55:46;asdf;User;Perfil;
18/12/2015 09:56:10;-1;Main;Load;
18/12/2015 09:56:14;asdf;User;Login;
18/12/2015 09:56:15;asdf;User;Perfil;
18/12/2015 09:57:16;-1;Main;Load;
18/12/2015 09:57:25;asdf;User;Login;
18/12/2015 09:57:26;asdf;User;Perfil;
18/12/2015 09:57:45;asdf;User;Modifica su usuario;
18/12/2015 09:57:46;asdf;User;Perfil;
18/12/2015 09:59:12;-1;Main;Load;
18/12/2015 09:59:17;asdf;User;Login;
18/12/2015 09:59:21;asdf;User;Perfil;
18/12/2015 10:00:15;Tony;User;Modifica su usuario;
18/12/2015 10:00:17;Tony;User;Perfil;
18/12/2015 10:00:19;Tony;User;CerrarSesion;
18/12/2015 10:00:46;-1;Main;Load;
18/12/2015 10:00:51;Tony;User;Login;
18/12/2015 10:00:54;Tony;User;CerrarSesion;
18/12/2015 10:01:00;son5pipas;User;Login;
18/12/2015 10:01:06;son5pipas;User;Admin;
18/12/2015 10:01:08;son5pipas;User;MostrarModificarUsuario;
18/12/2015 10:01:16;son5pipas;User;ModificarUsuario;
18/12/2015 10:01:18;son5pipas;User;CerrarSesion;
18/12/2015 10:01:23;Tony;User;Login;
18/12/2015 10:01:26;Tony;User;Admin;
18/12/2015 10:01:49;-1;Main;Load;
18/12/2015 10:02:03;son5pipas;User;Login;
18/12/2015 10:02:04;son5pipas;User;Admin;
18/12/2015 10:02:09;-1;Main;Load;
18/12/2015 10:02:53;Tony;User;Login;
18/12/2015 10:02:55;Tony;User;Admin;
18/12/2015 10:02:57;Tony;User;MostrarModificarUsuario;
18/12/2015 10:03:03;Tony;User;ModificarUsuario;
18/12/2015 10:03:07;-1;Main;Load;
18/12/2015 10:03:12;Tony;User;Login;
18/12/2015 10:03:44;-1;Main;Load;
18/12/2015 10:04:24;-1;Main;Load;
18/12/2015 10:08:20;-1;Main;Load;
18/12/2015 10:14:53;-1;Main;Load;
18/12/2015 10:14:59;son5pipas;User;Login;
18/12/2015 10:15:01;son5pipas;User;Proposal;
18/12/2015 10:15:03;son5pipas;User;AbrirTodas;
18/12/2015 10:15:44;-1;Main;Load;
18/12/2015 10:15:55;son5pipas;User;Login;
18/12/2015 10:15:57;son5pipas;User;Proposal;
18/12/2015 10:16:00;son5pipas;User;AbrirTodas;
18/12/2015 10:16:29;son5pipas;Propuestas;OK Comentario;
18/12/2015 10:16:40;son5pipas;Propuestas;CerrarSesion;
18/12/2015 10:20:27;-1;Main;Load;
18/12/2015 10:20:33;son5pipas;User;Login;
18/12/2015 10:20:34;son5pipas;User;Proposal;
18/12/2015 10:20:37;son5pipas;User;AbrirTodas;
18/12/2015 10:21:30;-1;Main;Load;
18/12/2015 10:21:36;son5pipas;User;Login;
18/12/2015 10:21:37;son5pipas;User;Proposal;
18/12/2015 10:21:39;son5pipas;User;AbrirTodas;
18/12/2015 10:21:41;son5pipas;Propuestas;Volver;
18/12/2015 10:38:51;-1;Main;Load;
18/12/2015 10:39:21;-1;Main;Load;
18/12/2015 10:39:52;-1;Main;Load;
18/12/2015 10:40:03;-1;Main;Load;
18/12/2015 10:40:34;-1;Main;Load;
18/12/2015 10:40:45;-1;Main;Load;
18/12/2015 10:40:50;son5pipas;User;Login;
18/12/2015 10:40:51;son5pipas;User;Campana;
18/12/2015 10:45:20;-1;Main;Load;
18/12/2015 10:45:25;son5pipas;User;Login;
18/12/2015 10:45:26;son5pipas;User;Campana;
18/12/2015 10:45:46;-1;Main;Load;
18/12/2015 10:45:52;son5pipas;User;Login;
18/12/2015 10:46:37;son5pipas;User;Campana;
18/12/2015 10:47:43;-1;Main;Load;
18/12/2015 10:47:50;son5pipas;User;Login;
18/12/2015 10:47:52;son5pipas;User;Admin;
18/12/2015 10:47:54;son5pipas;User;Campana;
18/12/2015 10:48:13;-1;Main;Load;
18/12/2015 10:48:18;son5pipas;User;Login;
18/12/2015 10:48:19;son5pipas;User;Campana;
18/12/2015 10:49:30;-1;Main;Load;
18/12/2015 10:49:35;son5pipas;User;Login;
18/12/2015 10:49:37;son5pipas;User;Campana;
18/12/2015 10:52:42;-1;Main;Load;
18/12/2015 10:52:47;son5pipas;User;Login;
18/12/2015 10:52:49;son5pipas;User;Campana;
18/12/2015 10:55:40;-1;Main;Load;
18/12/2015 10:55:46;son5pipas;User;Login;
18/12/2015 10:55:47;son5pipas;User;Campana;
18/12/2015 10:55:55;-1;Main;Load;
18/12/2015 10:56:00;son5pipas;User;Login;
18/12/2015 10:56:02;son5pipas;User;Campana;
18/12/2015 10:58:46;-1;Main;Load;
18/12/2015 10:58:49;-1;Main;Load;
18/12/2015 10:59:04;son5pipas;User;Login;
18/12/2015 10:59:05;son5pipas;User;Campana;
18/12/2015 11:00:01;-1;Main;Load;
18/12/2015 11:00:06;son5pipas;User;Login;
18/12/2015 11:00:07;son5pipas;User;Campana;
18/12/2015 11:00:41;-1;Main;Load;
18/12/2015 11:00:45;son5pipas;User;Login;
18/12/2015 11:00:47;son5pipas;User;Campana;
18/12/2015 11:00:55;-1;Main;Load;
18/12/2015 11:01:00;son5pipas;User;Login;
18/12/2015 11:01:02;son5pipas;User;Campana;
18/12/2015 11:02:51;-1;Main;Load;
18/12/2015 11:03:06;-1;Main;Load;
18/12/2015 11:07:12;-1;Main;Load;
18/12/2015 11:07:22;-1;Main;Load;
18/12/2015 11:07:48;-1;Main;Load;
18/12/2015 11:08:25;-1;Main;Load;
18/12/2015 11:09:00;-1;Main;Load;
18/12/2015 11:09:20;-1;Main;Load;
18/12/2015 11:09:53;-1;Main;Load;
18/12/2015 11:10:44;-1;Main;Load;
18/12/2015 11:11:17;-1;Main;Load;
18/12/2015 11:12:05;-1;Main;Load;
18/12/2015 11:12:30;-1;Main;Load;
18/12/2015 11:13:08;-1;Main;Load;
18/12/2015 11:14:22;-1;Main;Load;
18/12/2015 11:15:50;-1;Main;Load;
18/12/2015 11:16:16;-1;Main;Load;
18/12/2015 11:17:00;-1;Main;Load;
18/12/2015 11:17:05;Anonimo;User;CerrarSesion;
18/12/2015 11:25:18;-1;Main;Load;
18/12/2015 11:25:24;son5pipas;User;Login;
18/12/2015 11:25:25;son5pipas;User;Campana;
18/12/2015 11:26:35;-1;Main;Load;
18/12/2015 11:27:26;-1;Main;Load;
18/12/2015 11:27:31;son5pipas;User;Login;
18/12/2015 11:27:33;son5pipas;User;Campana;
18/12/2015 11:27:50;-1;Main;Load;
18/12/2015 11:27:55;son5pipas;User;Login;
18/12/2015 11:27:56;son5pipas;User;Admin;
18/12/2015 11:27:57;son5pipas;User;Campana;
18/12/2015 11:28:30;-1;Main;Load;
18/12/2015 11:28:35;son5pipas;User;Login;
18/12/2015 11:28:36;son5pipas;User;Campana;
18/12/2015 11:28:45;-1;Main;Load;
18/12/2015 11:28:50;son5pipas;User;Login;
18/12/2015 11:28:52;son5pipas;User;Campana;
18/12/2015 11:29:53;-1;Main;Load;
18/12/2015 11:29:58;son5pipas;User;Login;
18/12/2015 11:29:59;son5pipas;User;Campana;
18/12/2015 11:30:20;-1;Main;Load;
18/12/2015 11:30:24;son5pipas;User;Login;
18/12/2015 11:30:26;son5pipas;User;Campana;
18/12/2015 11:31:15;-1;Main;Load;
18/12/2015 11:31:20;son5pipas;User;Login;
18/12/2015 11:31:21;son5pipas;User;Campana;
18/12/2015 11:31:37;-1;Main;Load;
18/12/2015 11:31:41;son5pipas;User;Login;
18/12/2015 11:31:42;son5pipas;User;Campana;
18/12/2015 11:31:58;-1;Main;Load;
18/12/2015 11:32:02;son5pipas;User;Login;
18/12/2015 11:32:04;son5pipas;User;Campana;
18/12/2015 11:32:35;-1;Main;Load;
18/12/2015 11:32:40;son5pipas;User;Login;
18/12/2015 11:32:41;son5pipas;User;Campana;
18/12/2015 11:36:42;-1;Main;Load;
18/12/2015 11:36:47;son5pipas;User;Login;
18/12/2015 11:36:51;son5pipas;User;Campana;
18/12/2015 11:38:06;-1;Main;Load;
18/12/2015 11:38:12;son5pipas;User;Login;
18/12/2015 11:38:14;son5pipas;User;Campana;
18/12/2015 11:39:25;-1;Main;Load;
18/12/2015 11:39:31;son5pipas;User;Login;
18/12/2015 11:39:32;son5pipas;User;Campana;
18/12/2015 11:40:32;-1;Main;Load;
18/12/2015 11:40:38;son5pipas;User;Login;
18/12/2015 11:40:39;son5pipas;User;Campana;
18/12/2015 11:40:59;-1;Main;Load;
18/12/2015 11:41:04;son5pipas;User;Login;
18/12/2015 11:41:05;son5pipas;User;Campana;
18/12/2015 11:41:18;-1;Main;Load;
18/12/2015 11:41:23;son5pipas;User;Login;
18/12/2015 11:41:25;son5pipas;User;Campana;
18/12/2015 11:41:34;son5pipas;User;Campana;
18/12/2015 11:42:07;-1;Main;Load;
18/12/2015 11:42:12;son5pipas;User;Login;
18/12/2015 11:42:14;son5pipas;User;Proposal;
18/12/2015 11:42:15;son5pipas;User;Campana;
18/12/2015 11:45:48;-1;Main;Load;
18/12/2015 11:45:59;son5pipas;User;Login;
18/12/2015 11:46:00;son5pipas;User;Campana;
18/12/2015 11:46:09;son5pipas;User;Proposal;
18/12/2015 11:46:10;son5pipas;User;Campana;
18/12/2015 11:46:25;-1;Main;Load;
18/12/2015 11:46:31;son5pipas;User;Login;
18/12/2015 11:46:32;son5pipas;User;Campana;
18/12/2015 11:47:30;-1;Main;Load;
18/12/2015 11:47:35;son5pipas;User;Login;
18/12/2015 11:47:36;son5pipas;User;Campana;
18/12/2015 11:47:47;son5pipas;User;Proposal;
18/12/2015 11:47:47;son5pipas;User;Campana;
18/12/2015 11:48:03;-1;Main;Load;
18/12/2015 11:48:08;Anonimo;User;CerrarSesion;
18/12/2015 11:48:14;son5pipas;User;Login;
18/12/2015 11:48:15;son5pipas;User;Proposal;
18/12/2015 11:48:16;son5pipas;User;Perfil;
18/12/2015 11:48:18;son5pipas;User;Modifica su usuario;
18/12/2015 11:48:21;son5pipas;User;Perfil;
18/12/2015 11:48:24;son5pipas;User;Modifica su usuario;
18/12/2015 11:48:32;son5pipas;Propuestas;OK Comentario;
18/12/2015 11:49:21;-1;Main;Load;
18/12/2015 11:49:26;son5pipas;User;Login;
18/12/2015 11:49:27;son5pipas;User;Campana;
18/12/2015 11:49:36;-1;Main;Load;
18/12/2015 11:49:56;Tony;User;Login;
18/12/2015 11:49:57;Tony;User;Campana;
18/12/2015 12:28:26;-1;Main;Load;
18/12/2015 12:28:32;son5pipas;User;Login;
18/12/2015 12:28:34;son5pipas;User;Proposal;
18/12/2015 12:28:38;son5pipas;User;AbrirTodas;
18/12/2015 12:29:55;-1;Main;Load;
18/12/2015 12:30:03;son5pipas;User;Login;
18/12/2015 12:30:31;-1;Main;Load;
18/12/2015 12:30:38;son5pipas;User;Login;
18/12/2015 12:30:40;son5pipas;User;Proposal;
18/12/2015 12:30:42;son5pipas;User;AbrirTodas;
18/12/2015 12:32:10;-1;Main;Load;
18/12/2015 12:32:17;son5pipas;User;Login;
18/12/2015 12:32:18;son5pipas;User;Proposal;
18/12/2015 12:32:20;son5pipas;User;AbrirTodas;
18/12/2015 12:33:09;-1;Main;Load;
18/12/2015 12:33:15;son5pipas;User;Login;
18/12/2015 12:33:16;son5pipas;User;Proposal;
18/12/2015 12:33:18;son5pipas;User;AbrirTodas;
18/12/2015 12:34:22;-1;Main;Load;
18/12/2015 12:34:36;-1;Main;Load;
18/12/2015 12:34:41;son5pipas;User;Login;
18/12/2015 12:34:42;son5pipas;User;Proposal;
18/12/2015 12:34:44;son5pipas;User;AbrirTodas;
18/12/2015 12:35:16;-1;Main;Load;
18/12/2015 12:35:21;son5pipas;User;Login;
18/12/2015 12:35:22;son5pipas;User;Proposal;
18/12/2015 12:35:25;son5pipas;User;AbrirTodas;
18/12/2015 12:35:37;-1;Main;Load;
18/12/2015 12:35:43;son5pipas;User;Login;
18/12/2015 12:35:44;son5pipas;User;Proposal;
18/12/2015 12:35:46;son5pipas;User;AbrirTodas;
18/12/2015 12:35:55;-1;Main;Load;
18/12/2015 12:36:00;son5pipas;User;Login;
18/12/2015 12:36:02;son5pipas;User;Proposal;
18/12/2015 12:36:04;son5pipas;User;AbrirTodas;
18/12/2015 12:37:57;-1;Main;Load;
18/12/2015 12:38:03;son5pipas;User;Login;
18/12/2015 12:38:04;son5pipas;User;Proposal;
18/12/2015 12:38:06;son5pipas;User;AbrirTodas;
18/12/2015 12:44:51;-1;Main;Load;
18/12/2015 12:44:56;son5pipas;User;Login;
18/12/2015 12:44:58;son5pipas;User;Proposal;
18/12/2015 12:45:00;son5pipas;User;AbrirTodas;
18/12/2015 12:45:21;-1;Main;Load;
18/12/2015 12:45:29;son5pipas;User;Login;
18/12/2015 12:45:31;son5pipas;User;Proposal;
18/12/2015 12:45:37;son5pipas;User;AbrirTodas;
18/12/2015 12:45:46;-1;Main;Load;
18/12/2015 12:45:51;son5pipas;User;Login;
18/12/2015 12:45:53;son5pipas;User;Proposal;
18/12/2015 12:45:56;son5pipas;User;AbrirTodas;
18/12/2015 12:46:07;-1;Main;Load;
18/12/2015 12:46:13;son5pipas;User;Login;
18/12/2015 12:46:14;son5pipas;User;Proposal;
18/12/2015 12:46:17;son5pipas;User;AbrirTodas;
18/12/2015 12:46:39;-1;Main;Load;
18/12/2015 12:46:45;son5pipas;User;Login;
18/12/2015 12:46:46;son5pipas;User;Proposal;
18/12/2015 12:46:48;son5pipas;User;AbrirTodas;
18/12/2015 13:00:43;-1;Main;Load;
18/12/2015 13:00:51;son5pipas;User;Login;
18/12/2015 13:01:38;son5pipas;User;Proposal;
18/12/2015 13:01:40;son5pipas;User;AbrirTodas;
18/12/2015 13:06:10;-1;Main;Load;
18/12/2015 13:06:17;son5pipas;User;Login;
18/12/2015 13:06:19;son5pipas;User;Proposal;
18/12/2015 13:06:25;son5pipas;User;AbrirTodas;
18/12/2015 13:07:06;-1;Main;Load;
18/12/2015 13:07:11;son5pipas;User;Login;
18/12/2015 13:07:18;son5pipas;User;Proposal;
18/12/2015 13:07:21;son5pipas;User;Perfil;
18/12/2015 13:07:22;son5pipas;User;Proposal;
18/12/2015 13:07:24;son5pipas;User;Perfil;
18/12/2015 13:07:26;son5pipas;User;Proposal;
18/12/2015 13:07:28;son5pipas;User;CerrarPanelPropuesta;
18/12/2015 13:09:05;-1;Main;Load;
18/12/2015 13:09:10;son5pipas;User;Login;
18/12/2015 13:09:11;son5pipas;User;Proposal;
18/12/2015 13:09:12;son5pipas;User;Perfil;
18/12/2015 13:09:14;son5pipas;User;Proposal;
18/12/2015 13:09:15;son5pipas;User;CerrarPanelPropuesta;
18/12/2015 13:09:25;son5pipas;User;Perfil;
18/12/2015 13:09:26;son5pipas;User;Admin;
18/12/2015 13:09:34;son5pipas;User;MostrarModificarUsuario;
18/12/2015 13:09:45;son5pipas;User;MostrarModificarUsuario;
18/12/2015 13:10:01;son5pipas;User;MostrarModificarUsuario;
18/12/2015 13:10:08;son5pipas;User;MostrarModificarUsuario;
18/12/2015 13:10:22;son5pipas;User;CerrarSesion;
18/12/2015 13:10:29;son5pipas;User;Login;
18/12/2015 13:10:30;son5pipas;User;Admin;
18/12/2015 13:10:33;son5pipas;User;MostrarModificarUsuario;
18/12/2015 13:10:48;son5pipas;User;MostrarModificarUsuario;
18/12/2015 13:11:07;-1;Main;Load;
18/12/2015 13:11:12;son5pipas;User;Login;
18/12/2015 13:11:14;son5pipas;User;Perfil;
18/12/2015 13:11:15;son5pipas;User;Admin;
18/12/2015 13:11:17;son5pipas;User;MostrarModificarUsuario;
18/12/2015 13:12:00;son5pipas;User;MostrarModificarUsuario;
18/12/2015 13:13:43;-1;Main;Load;
18/12/2015 13:13:51;son5pipas;User;Login;
18/12/2015 13:14:32;son5pipas;User;Perfil;
18/12/2015 13:14:42;son5pipas;User;Proposal;
18/12/2015 13:14:47;son5pipas;User;Campana;
18/12/2015 13:15:45;-1;Main;Load;
18/12/2015 13:15:50;son5pipas;User;Login;
18/12/2015 13:15:52;son5pipas;User;Proposal;
18/12/2015 13:15:54;son5pipas;User;Perfil;
18/12/2015 13:15:55;son5pipas;User;Proposal;
18/12/2015 13:15:57;son5pipas;User;Perfil;
18/12/2015 13:15:57;son5pipas;User;Admin;
18/12/2015 13:15:59;son5pipas;User;MostrarModificarUsuario;
18/12/2015 13:16:34;-1;Main;Load;
18/12/2015 13:16:40;son5pipas;User;Login;
18/12/2015 13:16:42;son5pipas;User;Admin;
18/12/2015 13:17:11;-1;Main;Load;
18/12/2015 13:17:16;son5pipas;User;Login;
18/12/2015 13:17:18;son5pipas;User;Perfil;
18/12/2015 13:17:20;son5pipas;User;Modifica su usuario;
18/12/2015 13:17:22;son5pipas;User;Perfil;
18/12/2015 13:17:42;son5pipas;User;Perfil;
18/12/2015 13:18:02;-1;Main;Load;
18/12/2015 13:18:08;son5pipas;User;Login;
18/12/2015 13:18:09;son5pipas;User;Perfil;
18/12/2015 13:18:14;son5pipas;User;Modifica su usuario;
18/12/2015 13:18:15;son5pipas;User;Perfil;
18/12/2015 13:18:20;son5pipas;User;Modifica su usuario;
18/12/2015 13:18:22;son5pipas;User;Perfil;
18/12/2015 13:18:24;son5pipas;User;Modifica su usuario;
18/12/2015 13:39:47;-1;Main;Load;
18/12/2015 13:39:53;glez;User;Login;
18/12/2015 13:40:12;glez;User;CerrarSesion;
18/12/2015 13:40:24;son5pipas;User;Login;
18/12/2015 13:40:39;son5pipas;Propuestas;Volver;
18/12/2015 13:41:14;son5pipas;Propuestas;Votar;
18/12/2015 13:41:21;son5pipas;Propuestas;Volver;
18/12/2015 13:49:13;-1;Main;Load;
18/12/2015 13:49:42;son5pipas;User;Login;
18/12/2015 13:49:51;son5pipas;Propuestas;Volver;
18/12/2015 13:49:57;son5pipas;Propuestas;Volver;
18/12/2015 13:50:03;son5pipas;Propuestas;CerrarSesion;
18/12/2015 13:50:09;glez;User;Login;
18/12/2015 13:50:17;glez;Propuestas;Votar;
18/12/2015 13:50:19;glez;Propuestas;Volver;
18/12/2015 13:51:08;-1;Main;Load;
18/12/2015 13:51:16;-1;Main;Load;
18/12/2015 13:51:23;glez;User;Login;
18/12/2015 13:51:37;glez;Propuestas;Votar;
18/12/2015 13:51:39;glez;Propuestas;Volver;
18/12/2015 13:54:21;-1;Main;Load;
18/12/2015 13:54:32;son5pipas;User;Login;
18/12/2015 13:54:38;son5pipas;Propuestas;Volver;
18/12/2015 13:54:48;son5pipas;Propuestas;Volver;
18/12/2015 13:55:04;son5pipas;User;Admin;
18/12/2015 13:55:11;son5pipas;User;Proposal;
18/12/2015 13:55:40;son5pipas;User;Perfil;
18/12/2015 13:55:42;son5pipas;User;Modifica su usuario;
18/12/2015 13:57:51;son5pipas;User;CerrarSesion;
18/12/2015 13:58:02;glez;User;Login;
18/12/2015 13:58:10;glez;Propuestas;CerrarSesion;
18/12/2015 13:58:27;son5pipas;User;Login;
18/12/2015 13:58:34;son5pipas;User;CerrarSesion;
18/12/2015 14:15:37;-1;Main;Load;
18/12/2015 14:15:44;son5pipas;User;Login;
18/12/2015 14:15:45;son5pipas;User;Proposal;
18/12/2015 14:15:55;son5pipas;User;AbrirPropias;
18/12/2015 14:15:57;son5pipas;Propuestas;Votar;
18/12/2015 14:15:59;son5pipas;Propuestas;CerrarSesion;
18/12/2015 14:16:07;son5pipas;User;Login;
18/12/2015 14:16:12;son5pipas;User;Proposal;
18/12/2015 14:16:18;son5pipas;User;AbrirPropias;
18/12/2015 14:16:20;son5pipas;Propuestas;Votar;
18/12/2015 14:16:21;son5pipas;Propuestas;Volver;
18/12/2015 14:16:39;son5pipas;User;Proposal;
18/12/2015 14:16:41;son5pipas;User;AbrirPropias;
18/12/2015 14:16:46;son5pipas;Propuestas;CerrarSesion;
18/12/2015 14:16:59;Tony;User;Login;
18/12/2015 14:17:01;Tony;User;Proposal;
18/12/2015 14:17:06;Tony;User;AbrirTodas;
18/12/2015 14:17:07;Tony;Propuestas;Votar;
18/12/2015 14:17:09;Tony;Propuestas;Volver;
18/12/2015 14:17:11;Tony;User;CerrarSesion;
18/12/2015 14:17:19;son5pipas;User;Login;
18/12/2015 14:17:21;son5pipas;User;Proposal;
18/12/2015 14:17:24;son5pipas;User;AbrirPropias;
18/12/2015 14:17:25;son5pipas;Propuestas;Votar;
18/12/2015 14:17:27;son5pipas;Propuestas;Volver;
18/12/2015 14:17:47;son5pipas;User;CerrarSesion;
02/01/2016 14:01:23;-1;Main;Load;
02/01/2016 14:02:39;glez;User;Login;
02/01/2016 14:03:01;-1;Main;Load;
02/01/2016 14:04:26;glez;User;Login;
02/01/2016 14:05:11;glez;User;Perfil;
02/01/2016 14:05:35;glez;User;Modifica su usuario;
02/01/2016 14:05:38;glez;User;CerrarSesion;
02/01/2016 14:05:58;glez;User;Login;
02/01/2016 14:07:08;glez;Propuestas;Volver;
02/01/2016 14:07:33;glez;User;Proposal;
02/01/2016 14:07:52;glez;User;BuscarTodas;
02/01/2016 14:08:00;glez;User;BuscarTodas;
02/01/2016 14:08:18;glez;User;BuscarPropias;
02/01/2016 14:08:25;glez;User;BuscarPropias;
02/01/2016 14:08:41;glez;User;Admin;
02/01/2016 14:09:21;glez;User;Campana;
02/01/2016 14:10:33;glez;User;CerrarSesion;
02/01/2016 14:11:30;Anonimo;User;CerrarSesion;
02/01/2016 14:13:13;glez;User;Login;
02/01/2016 14:13:27;glez;User;Proposal;
02/01/2016 14:13:32;glez;User;BuscarPropias;
02/01/2016 14:13:33;glez;User;BuscarPropias;
02/01/2016 14:13:33;glez;User;BuscarPropias;
02/01/2016 14:13:36;glez;User;Admin;
02/01/2016 14:13:37;glez;User;Campana;
02/01/2016 14:13:38;glez;User;Proposal;
02/01/2016 14:13:42;glez;User;Perfil;
02/01/2016 14:13:44;glez;User;CerrarSesion;
